"","countsOverlap","countsProCod","numJunctions","intronicLength"
"ENSG00000164520",1,0,19,11730
"ENSG00000184599",0,NA,8,5539
"ENSG00000171448",0,NA,2,11292
"ENSG00000105641",0,NA,17,19563
"ENSG00000235956",1,1,32,NA
"ENSG00000204923",0,NA,3,2177
"ENSG00000108784",1,0,13,5279
"ENSG00000103534",3,0,158,82250
"ENSG00000108055",1,0,36,32700
"ENSG00000114126",3,0,170,193234
"ENSG00000155380",2,0,24,38736
"ENSG00000268708",0,NA,0,NA
"ENSG00000212952",1,0,0,NA
"ENSG00000204814",0,NA,3,1963
"ENSG00000269690",1,1,0,NA
"ENSG00000171777",1,1,192,13416
"ENSG00000105219",0,NA,17,2448
"ENSG00000146856",2,1,81,153929
"ENSG00000134369",7,1,211,181668
"ENSG00000154537",0,NA,1,555
"ENSG00000145819",2,0,116,445315
"ENSG00000168395",1,0,43,19254
"ENSG00000198518",0,NA,0,NA
"ENSG00000268578",0,NA,0,NA
"ENSG00000182368",1,1,1,553
"ENSG00000187990",0,NA,0,NA
"ENSG00000096171",1,0,76,NA
"ENSG00000168274",0,NA,0,NA
"ENSG00000204804",1,1,1,NA
"ENSG00000204807",1,0,0,NA
"ENSG00000237198",1,0,0,NA
"ENSG00000162227",3,0,34,12901
"ENSG00000166716",1,1,25,49674
"ENSG00000198799",1,0,36,46614
"ENSG00000183615",0,NA,1,689
"ENSG00000156113",6,0,428,750228
"ENSG00000155008",0,NA,8,82967
"ENSG00000182866",0,NA,79,31599
"ENSG00000138081",4,1,132,109382
"ENSG00000224382",0,NA,2,23907
"ENSG00000155666",1,0,43,14247
"ENSG00000231997",1,0,1,NA
"ENSG00000186777",0,NA,3,32457
"ENSG00000236029",0,NA,22,11032
"ENSG00000131127",3,0,15,41313
"ENSG00000159337",0,NA,26,22426
"ENSG00000105221",2,0,216,40208
"ENSG00000180902",2,0,76,28970
"ENSG00000215066",1,1,0,NA
"ENSG00000178445",4,0,34,108555
"ENSG00000111846",3,0,43,128105
"ENSG00000081026",2,0,85,287018
"ENSG00000188158",4,0,17,351368
"ENSG00000230096",0,NA,3,10187
"ENSG00000231298",1,1,9,26055
"ENSG00000155111",4,0,51,198378
"ENSG00000206406",3,1,47,NA
"ENSG00000198856",1,0,9,15625
"ENSG00000075240",0,NA,50,98915
"ENSG00000176928",0,NA,0,NA
"ENSG00000169621",1,0,38,157959
"ENSG00000184305",5,0,73,1463977
"ENSG00000154252",1,0,3,26017
"ENSG00000164291",0,NA,27,45687
"ENSG00000116478",0,NA,66,37553
"ENSG00000171054",0,NA,0,NA
"ENSG00000204099",1,0,42,4007
"ENSG00000134602",0,NA,52,49337
"ENSG00000001631",3,0,171,41011
"ENSG00000077458",1,0,66,15435
"ENSG00000225269",1,0,2,5250
"ENSG00000151631",0,NA,12,19100
"ENSG00000168907",0,NA,88,11513
"ENSG00000184788",0,NA,13,14495
"ENSG00000198700",1,0,35,43264
"ENSG00000145700",1,0,54,162526
"ENSG00000154727",2,1,21,32472
"ENSG00000007080",0,NA,11,9321
"ENSG00000215306",1,1,1,5223
"ENSG00000116793",1,0,139,55509
"ENSG00000237649",1,0,21,15055
"ENSG00000166192",3,1,12,24428
"ENSG00000141504",1,1,43,NA
"ENSG00000075073",0,NA,6,10098
"ENSG00000132294",0,NA,87,103464
"ENSG00000269179",6,1,2,48318
"ENSG00000172590",0,NA,51,1949
"ENSG00000188389",0,NA,10,6918
"ENSG00000180318",0,NA,3,20236
"ENSG00000169136",4,1,11,2285
"ENSG00000164089",0,NA,64,18078
"ENSG00000169618",0,NA,3,10388
"ENSG00000175130",0,NA,1,850
"ENSG00000234734",0,NA,18,1420
"ENSG00000227600",3,1,159,NA
"ENSG00000011454",4,1,97,155883
"ENSG00000188011",0,NA,3,1620
"ENSG00000162526",1,1,5,10605
"ENSG00000163219",0,NA,109,141741
"ENSG00000171863",1,0,36,133
"ENSG00000108786",2,0,17,345
"ENSG00000216921",1,0,6,7897
"ENSG00000134545",1,1,34,9732
"ENSG00000225828",1,1,6,165
"ENSG00000227061",0,NA,1,263
"ENSG00000228643",1,1,4,14178
"ENSG00000235779",0,NA,58,6062
"ENSG00000136383",1,0,16,45876
"ENSG00000198892",0,NA,9,1884
"ENSG00000161640",2,1,21,9025
"ENSG00000160058",0,NA,114,23364
"ENSG00000196781",0,NA,58,100738
"ENSG00000105643",1,0,27,8338
"ENSG00000163431",1,0,2,46168
"ENSG00000047634",0,NA,34,12048
"ENSG00000182903",2,0,17,66959
"ENSG00000233684",0,NA,4,22705
"ENSG00000081019",1,0,15,43834
"ENSG00000236856",0,NA,1,27926
"ENSG00000226277",0,NA,2,574
"ENSG00000223985",0,NA,1,1203
"ENSG00000185774",5,1,61,1216087
"ENSG00000080824",1,1,44,53724
"ENSG00000134375",0,NA,15,11663
"ENSG00000169223",2,0,37,17940
"ENSG00000225942",0,NA,1,204
"ENSG00000261594",1,0,0,NA
"ENSG00000233633",0,NA,4,19184
"ENSG00000233296",2,1,4,17892
"ENSG00000068120",1,0,65,785
"ENSG00000163684",1,0,52,9848
"ENSG00000233970",1,0,1,583
"ENSG00000227713",0,NA,2,5555
"ENSG00000147180",1,0,40,24337
"ENSG00000134242",2,0,134,53468
"ENSG00000231173",1,0,1,7625
"ENSG00000223751",1,0,1,4746
"ENSG00000237667",0,NA,5,82758
"ENSG00000113161",1,0,75,19581
"ENSG00000228799",0,NA,5,4480
"ENSG00000125107",5,1,263,99136
"ENSG00000234796",0,NA,1,9611
"ENSG00000235688",0,NA,1,110
"ENSG00000235403",1,1,1,8778
"ENSG00000236665",1,1,2,1581
"ENSG00000233553",1,1,1,4676
"ENSG00000176393",1,0,73,20676
"ENSG00000228613",1,0,2,72665
"ENSG00000231482",1,0,1,7204
"ENSG00000203635",0,NA,1,3270
"ENSG00000232057",1,1,1,854
"ENSG00000238134",1,0,192,NA
"ENSG00000225619",1,1,2,4636
"ENSG00000198774",0,NA,1,30193
"ENSG00000168152",3,1,22,14962
"ENSG00000234929",0,NA,1,14096
"ENSG00000227364",0,NA,1,683
"ENSG00000100422",0,NA,38,48927
"ENSG00000237720",0,NA,2,3556
"ENSG00000133636",0,NA,6,7146
"ENSG00000228391",0,NA,1,97
"ENSG00000175318",0,NA,58,33010
"ENSG00000120156",2,0,72,116289
"ENSG00000234423",2,0,6,228641
"ENSG00000236760",0,NA,2,13249
"ENSG00000103241",0,NA,1,1377
"ENSG00000076351",3,1,25,4611
"ENSG00000226649",0,NA,2,609
"ENSG00000224885",1,1,1,2408
"ENSG00000225234",1,1,1,261
"ENSG00000235078",1,1,1,2950
"ENSG00000182050",3,0,57,855480
"ENSG00000242282",1,1,9,3532
"ENSG00000103248",0,NA,96,18403
"ENSG00000100591",2,1,53,8667
"ENSG00000234171",1,1,3,2038
"ENSG00000100916",4,0,48,102123
"ENSG00000237370",1,1,1,154
"ENSG00000157020",0,NA,82,22611
"ENSG00000203722",1,0,10,4762
"ENSG00000188765",1,1,0,NA
"ENSG00000232718",1,1,0,NA
"ENSG00000054611",1,0,90,407534
"ENSG00000224661",2,1,1,763
"ENSG00000227363",0,NA,1,2512
"ENSG00000166037",2,1,93,35641
"ENSG00000237401",0,NA,21,12979
"ENSG00000137486",2,0,92,81691
"ENSG00000254553",3,1,9,132298
"ENSG00000196966",0,NA,0,NA
"ENSG00000034713",1,0,10,8501
"ENSG00000215897",1,1,3,NA
"ENSG00000174227",0,NA,126,30112
"ENSG00000103245",1,1,97,3483
"ENSG00000160062",2,1,8,59442
"ENSG00000163435",2,0,40,2058
"ENSG00000229550",0,NA,2,3483
"ENSG00000103342",5,0,82,39954
"ENSG00000231821",0,NA,0,NA
"ENSG00000231532",0,NA,8,24900
"ENSG00000131015",0,NA,4,5891
"ENSG00000099282",0,NA,35,53559
"ENSG00000176261",3,1,66,47210
"ENSG00000228585",0,NA,0,NA
"ENSG00000232835",0,NA,1,5934
"ENSG00000224128",1,0,1,88517
"ENSG00000230090",1,0,8,71684
"ENSG00000242540",1,0,3,10680
"ENSG00000236106",0,NA,1,2149
"ENSG00000065457",1,0,46,21848
"ENSG00000237266",0,NA,3,1548
"ENSG00000232044",0,NA,11,60397
"ENSG00000188761",1,0,11,5131
"ENSG00000234275",0,NA,2,12116
"ENSG00000227007",0,NA,2,5206
"ENSG00000231610",1,0,0,NA
"ENSG00000226488",1,0,2,7278
"ENSG00000236172",0,NA,214,28219
"ENSG00000168569",3,1,7,18117
"ENSG00000170866",1,0,22,8185
"ENSG00000134061",0,NA,3,11521
"ENSG00000134262",2,0,60,4597
"ENSG00000170075",0,NA,1,4148
"ENSG00000253787",0,NA,2,8080
"ENSG00000129911",2,0,4,8217
"ENSG00000178015",0,NA,0,NA
"ENSG00000256713",2,1,18,7502
"ENSG00000131831",1,1,9,58670
"ENSG00000162521",1,1,117,25614
"ENSG00000143862",0,NA,10,9370
"ENSG00000243660",1,0,16,54205
"ENSG00000130429",2,1,85,16588
"ENSG00000175449",2,1,21,6977
"ENSG00000232833",1,0,1,176
"ENSG00000170215",1,0,1,559
"ENSG00000145675",0,NA,127,75330
"ENSG00000165805",1,1,37,48409
"ENSG00000248906",1,1,2,NA
"ENSG00000233434",0,NA,0,NA
"ENSG00000177324",0,NA,23,53329
"ENSG00000196774",2,0,14,39583
"ENSG00000146192",0,NA,77,13269
"ENSG00000126882",0,NA,9,12977
"ENSG00000143851",0,NA,125,8678
"ENSG00000133138",1,1,64,63983
"ENSG00000198901",2,0,103,24081
"ENSG00000122783",4,1,25,73245
"ENSG00000224290",1,1,14,NA
"ENSG00000169189",1,0,59,40046
"ENSG00000166887",1,0,78,41929
"ENSG00000205837",0,NA,10,39938
"ENSG00000187116",1,0,26,4300
"ENSG00000156222",3,1,101,87318
"ENSG00000225964",0,NA,5,10981
"ENSG00000118655",1,1,6,5009
"ENSG00000228203",1,1,9,1788
"ENSG00000235360",2,0,0,NA
"ENSG00000258472",12,1,73,149127
"ENSG00000236011",3,1,24,NA
"ENSG00000104635",1,0,46,59951
"ENSG00000223884",1,1,4,14414
"ENSG00000213774",0,NA,0,NA
"ENSG00000229727",0,NA,20,25764
"ENSG00000105053",1,1,191,39703
"ENSG00000185475",1,1,13,1496
"ENSG00000163349",1,0,152,39420
"ENSG00000133641",2,1,45,9870
"ENSG00000162520",1,1,9,19755
"ENSG00000230515",0,NA,1,175
"ENSG00000235576",0,NA,1,4663
"ENSG00000113269",4,0,40,147657
"ENSG00000232979",0,NA,0,NA
"ENSG00000229405",0,NA,0,NA
"ENSG00000160408",1,0,60,14788
"ENSG00000226506",0,NA,7,12095
"ENSG00000235665",2,1,6,353053
"ENSG00000160539",0,NA,2,17141
"ENSG00000111981",0,NA,8,6566
"ENSG00000162522",0,NA,25,27129
"ENSG00000236790",2,0,22,371450
"ENSG00000087274",0,NA,188,73133
"ENSG00000268537",1,1,1,2405
"ENSG00000142192",3,0,179,284260
"ENSG00000160799",1,1,48,55538
"ENSG00000224251",1,1,4,1414
"ENSG00000237831",1,1,1,2735
"ENSG00000225418",0,NA,4,12535
"ENSG00000229740",2,0,1,3422
"ENSG00000231435",1,1,2,30876
"ENSG00000177981",3,0,52,29345
"ENSG00000236008",1,0,6,15009
"ENSG00000231083",1,0,2,21488
"ENSG00000225642",1,0,0,NA
"ENSG00000112511",1,1,79,2471
"ENSG00000235092",1,1,14,13178
"ENSG00000124429",0,NA,43,98334
"ENSG00000134684",1,0,39,34717
"ENSG00000124575",0,NA,0,NA
"ENSG00000198327",0,NA,0,NA
"ENSG00000163217",0,NA,1,4454
"ENSG00000250173",0,NA,1,1517
"ENSG00000260837",0,NA,0,NA
"ENSG00000205318",0,NA,1,12334
"ENSG00000130723",5,0,132,93843
"ENSG00000230886",0,NA,0,NA
"ENSG00000133067",2,0,86,121319
"ENSG00000223640",0,NA,0,NA
"ENSG00000087053",1,0,121,86337
"ENSG00000137434",2,1,22,22503
"ENSG00000242136",0,NA,3,860
"ENSG00000163697",6,0,182,393757
"ENSG00000122679",0,NA,8,27088
"ENSG00000261104",0,NA,0,NA
"ENSG00000244310",0,NA,1,1321
"ENSG00000240980",0,NA,2,2488
"ENSG00000213772",1,1,0,NA
"ENSG00000239300",1,1,3,6479
"ENSG00000240687",0,NA,2,9838
"ENSG00000244260",0,NA,4,32543
"ENSG00000165970",0,NA,36,52788
"ENSG00000162231",0,NA,140,8006
"ENSG00000240960",0,NA,0,NA
"ENSG00000243491",0,NA,1,10900
"ENSG00000269973",0,NA,0,NA
"ENSG00000165694",1,0,29,47715
"ENSG00000124228",1,1,57,19343
"ENSG00000155918",0,NA,7,5857
"ENSG00000188525",0,NA,1,462
"ENSG00000260476",0,NA,0,NA
"ENSG00000116497",1,1,51,32934
"ENSG00000260077",0,NA,0,NA
"ENSG00000257135",0,NA,5,884
"ENSG00000217258",0,NA,3,2743
"ENSG00000234818",1,1,3,15103
"ENSG00000236162",0,NA,4,2616
"ENSG00000270488",0,NA,0,NA
"ENSG00000226080",1,1,0,NA
"ENSG00000089847",1,0,89,37011
"ENSG00000145063",1,0,32,30063
"ENSG00000169220",0,NA,59,10980
"ENSG00000067225",0,NA,135,24237
"ENSG00000116774",0,NA,8,551
"ENSG00000129244",0,NA,16,7875
"ENSG00000129968",0,NA,20,2603
"ENSG00000230154",1,1,0,NA
"ENSG00000151332",0,NA,48,18663
"ENSG00000226961",0,NA,0,NA
"ENSG00000077152",0,NA,13,9264
"ENSG00000230952",0,NA,1,7062
"ENSG00000231403",0,NA,2,1721
"ENSG00000224177",0,NA,8,7451
"ENSG00000134207",0,NA,32,59676
"ENSG00000180574",0,NA,1,15112
"ENSG00000230044",1,1,0,NA
"ENSG00000160097",0,NA,13,7083
"ENSG00000239961",1,0,10,3801
"ENSG00000228496",1,1,2,699
"ENSG00000096996",1,1,68,35681
"ENSG00000203643",1,1,1,1000
"ENSG00000230790",1,1,2,3746
"ENSG00000249049",1,1,2,5900
"ENSG00000224184",3,0,20,725866
"ENSG00000248511",0,NA,2,6338
"ENSG00000152208",5,0,48,1463459
"ENSG00000131019",0,NA,7,4984
"ENSG00000223360",0,NA,3,5763
"ENSG00000197323",3,0,75,108828
"ENSG00000261117",0,NA,0,NA
"ENSG00000225649",0,NA,11,37389
"ENSG00000121905",1,0,10,10462
"ENSG00000077157",4,0,148,225504
"ENSG00000145757",2,1,36,43730
"ENSG00000183607",0,NA,9,6090
"ENSG00000189308",4,1,116,96201
"ENSG00000229370",0,NA,1,71042
"ENSG00000230448",2,1,7,686590
"ENSG00000120903",0,NA,44,15323
"ENSG00000227718",1,0,2,34275
"ENSG00000127334",1,0,8,7580
"ENSG00000065427",1,1,73,17121
"ENSG00000228505",0,NA,3,13421
"ENSG00000121900",1,1,26,5434
"ENSG00000235127",0,NA,2,20553
"ENSG00000229087",1,1,0,NA
"ENSG00000234022",0,NA,3,9293
"ENSG00000224194",0,NA,2,11235
"ENSG00000237326",0,NA,1,8645
"ENSG00000214657",0,NA,0,NA
"ENSG00000213199",0,NA,61,1724
"ENSG00000223850",1,1,2,14582
"ENSG00000155282",1,1,7,18194
"ENSG00000233718",2,1,10,18807
"ENSG00000146859",2,1,2,15833
"ENSG00000111845",1,1,9,13297
"ENSG00000178685",2,1,89,29598
"ENSG00000102098",1,0,24,111061
"ENSG00000226764",1,1,2,65323
"ENSG00000229974",2,1,0,NA
"ENSG00000151929",0,NA,7,23708
"ENSG00000105875",1,0,69,21679
"ENSG00000236289",2,1,5,34049
"ENSG00000116514",0,NA,24,25639
"ENSG00000236989",1,0,5,19362
"ENSG00000271315",0,NA,0,NA
"ENSG00000226041",0,NA,2,1162
"ENSG00000204793",0,NA,0,NA
"ENSG00000228876",1,0,2,4257
"ENSG00000231266",1,0,1,754
"ENSG00000198825",2,0,39,96880
"ENSG00000232444",0,NA,1,2504
"ENSG00000204790",1,1,147,51547
"ENSG00000224400",0,NA,5,77974
"ENSG00000255154",1,1,5,10688
"ENSG00000196793",0,NA,8,15769
"ENSG00000237633",0,NA,3,5524
"ENSG00000111196",0,NA,40,4582
"ENSG00000223536",0,NA,3,38724
"ENSG00000224604",0,NA,1,516
"ENSG00000116752",0,NA,11,12790
"ENSG00000237670",0,NA,2,4265
"ENSG00000214843",0,NA,0,NA
"ENSG00000236348",0,NA,0,NA
"ENSG00000168297",0,NA,182,88908
"ENSG00000260331",0,NA,0,NA
"ENSG00000224626",0,NA,1,2579
"ENSG00000236204",0,NA,15,375829
"ENSG00000145506",0,NA,36,27117
"ENSG00000198298",0,NA,15,9104
"ENSG00000267885",0,NA,0,NA
"ENSG00000004455",1,0,49,67342
"ENSG00000234597",0,NA,1,9034
"ENSG00000218357",0,NA,3,24726
"ENSG00000107077",5,0,169,444495
"ENSG00000237992",0,NA,2,12649
"ENSG00000235911",0,NA,1,5420
"ENSG00000213403",0,NA,0,NA
"ENSG00000228784",0,NA,18,11515
"ENSG00000008086",2,1,45,224493
"ENSG00000239285",2,1,6,NA
"ENSG00000228291",1,1,0,NA
"ENSG00000231039",0,NA,1,28372
"ENSG00000224034",0,NA,1,4513
"ENSG00000227210",1,1,2,13455
"ENSG00000215267",0,NA,11,12382
"ENSG00000164742",0,NA,29,135468
"ENSG00000223734",0,NA,1,1791
"ENSG00000175984",0,NA,76,80190
"ENSG00000234378",0,NA,1,42229
"ENSG00000105246",0,NA,5,6754
"ENSG00000213729",0,NA,0,NA
"ENSG00000235411",0,NA,0,NA
"ENSG00000231502",0,NA,23,NA
"ENSG00000198729",1,0,3,105133
"ENSG00000232800",0,NA,5,8845
"ENSG00000228950",0,NA,1,1599
"ENSG00000227047",0,NA,1,1056
"ENSG00000124578",0,NA,0,NA
"ENSG00000213578",1,0,2,3176
"ENSG00000111537",1,0,3,3765
"ENSG00000269976",1,1,0,NA
"ENSG00000100593",0,NA,47,20332
"ENSG00000231948",1,1,1,1175
"ENSG00000169605",0,NA,7,5258
"ENSG00000233416",1,1,0,NA
"ENSG00000256316",0,NA,0,NA
"ENSG00000258417",2,1,44,58983
"ENSG00000260396",1,0,0,NA
"ENSG00000270100",1,0,0,NA
"ENSG00000197459",0,NA,0,NA
"ENSG00000236436",0,NA,1,394
"ENSG00000261012",0,NA,0,NA
"ENSG00000271629",0,NA,0,NA
"ENSG00000007216",1,1,86,21274
"ENSG00000233005",8,1,6,748909
"ENSG00000186469",3,1,44,146788
"ENSG00000140474",0,NA,189,3728
"ENSG00000231204",2,1,6,242584
"ENSG00000188517",0,NA,145,485795
"ENSG00000143858",2,0,16,112057
"ENSG00000219438",3,1,13,358286
"ENSG00000270654",2,0,1,1372
"ENSG00000235537",1,0,2,5225
"ENSG00000228538",1,0,4,10587
"ENSG00000226976",0,NA,0,NA
"ENSG00000229621",1,0,2,21094
"ENSG00000258097",6,1,2,NA
"ENSG00000123505",0,NA,34,17430
"ENSG00000175066",0,NA,95,56027
"ENSG00000231200",6,1,4,597138
"ENSG00000105248",0,NA,11,20349
"ENSG00000206404",0,NA,22,NA
"ENSG00000228999",2,0,1,20365
"ENSG00000223691",1,0,0,NA
"ENSG00000111536",1,0,4,23400
"ENSG00000116748",0,NA,46,20040
"ENSG00000219016",1,1,7,4862
"ENSG00000117139",2,0,101,72919
"ENSG00000234719",3,1,26,47048
"ENSG00000127318",0,NA,9,4196
"ENSG00000256018",0,NA,0,NA
"ENSG00000188511",4,0,24,236272
"ENSG00000228875",3,1,47,NA
"ENSG00000142920",0,NA,121,32876
"ENSG00000102287",3,0,47,11934
"ENSG00000137193",0,NA,9,2253
"ENSG00000227500",2,1,40,13882
"ENSG00000102104",1,1,9,28722
"ENSG00000108788",1,1,47,1916
"ENSG00000167992",0,NA,61,32286
"ENSG00000164292",3,1,46,102045
"ENSG00000213281",0,NA,6,7983
"ENSG00000141510",2,1,105,21849
"ENSG00000253117",1,1,13,33392
"ENSG00000124201",2,1,56,31157
"ENSG00000006007",1,0,17,16047
"ENSG00000167613",0,NA,132,11115
"ENSG00000118004",2,0,64,47047
"ENSG00000009307",1,0,151,36033
"ENSG00000048462",1,1,6,1847
"ENSG00000168242",0,NA,0,NA
"ENSG00000158406",0,NA,1,3447
"ENSG00000120539",1,1,34,28481
"ENSG00000206403",1,0,125,NA
"ENSG00000137574",1,1,25,48450
"ENSG00000188394",1,1,0,NA
"ENSG00000165209",2,0,87,151018
"ENSG00000132297",1,1,37,43549
"ENSG00000140153",2,1,48,78032
"ENSG00000116525",0,NA,12,33018
"ENSG00000149273",2,0,89,16908
"ENSG00000086717",1,0,119,148512
"ENSG00000122859",0,NA,1,166
"ENSG00000197771",0,NA,52,57171
"ENSG00000123728",1,0,13,12344
"ENSG00000186470",1,0,97,6416
"ENSG00000160094",2,0,21,40853
"ENSG00000171224",0,NA,8,2003
"ENSG00000162267",0,NA,59,8341
"ENSG00000157227",0,NA,24,8018
"ENSG00000134686",4,0,100,102042
"ENSG00000111843",0,NA,20,6899
"ENSG00000223987",0,NA,0,NA
"ENSG00000205488",2,1,6,7249
"ENSG00000245888",1,1,9,18982
"ENSG00000184774",0,NA,3,4152
"ENSG00000256462",2,1,1,173
"ENSG00000183155",0,NA,1,7750
"ENSG00000242147",0,NA,1,432
"ENSG00000231483",0,NA,4,1710
"ENSG00000215712",1,0,5,29661
"ENSG00000188419",2,0,33,177754
"ENSG00000077238",0,NA,102,45039
"ENSG00000105251",0,NA,15,9319
"ENSG00000117153",2,0,32,33997
"ENSG00000169604",3,0,60,227985
"ENSG00000076770",1,0,70,108466
"ENSG00000050405",5,0,81,101457
"ENSG00000160796",1,1,246,20251
"ENSG00000113504",1,0,36,55674
"ENSG00000172238",0,NA,0,NA
"ENSG00000169740",3,0,5,3565
"ENSG00000100425",1,0,86,48395
"ENSG00000136840",0,NA,23,6528
"ENSG00000120910",2,0,61,97440
"ENSG00000234258",0,NA,1,NA
"ENSG00000111554",0,NA,67,53406
"ENSG00000052723",0,NA,23,5317
"ENSG00000112514",1,1,51,NA
"ENSG00000239974",2,1,32,NA
"ENSG00000159346",0,NA,32,14566
"ENSG00000107562",1,1,19,82530
"ENSG00000009765",1,0,37,26722
"ENSG00000121903",0,NA,13,18561
"ENSG00000228951",0,NA,2,645
"ENSG00000198765",0,NA,111,136264
"ENSG00000228685",0,NA,0,NA
"ENSG00000226647",1,1,2,30484
"ENSG00000157087",5,0,151,373873
"ENSG00000121904",4,1,211,633765
"ENSG00000234475",0,NA,1,NA
"ENSG00000258928",1,1,2,1900
"ENSG00000267802",2,1,0,NA
"ENSG00000087302",0,NA,25,12901
"ENSG00000231555",0,NA,0,NA
"ENSG00000229300",2,0,33,NA
"ENSG00000163104",0,NA,129,77397
"ENSG00000159348",0,NA,28,912
"ENSG00000120160",0,NA,18,11094
"ENSG00000177875",0,NA,0,NA
"ENSG00000172640",0,NA,0,NA
"ENSG00000131183",0,NA,35,15096
"ENSG00000197324",0,NA,22,2862
"ENSG00000175048",2,0,48,285903
"ENSG00000146857",0,NA,8,25529
"ENSG00000103978",2,1,110,57569
"ENSG00000254087",4,0,32,128185
"ENSG00000198707",3,1,226,82869
"ENSG00000170802",1,0,11,59183
"ENSG00000269121",1,1,1,188
"ENSG00000048471",10,1,81,586281
"ENSG00000232005",0,NA,44,NA
"ENSG00000120915",0,NA,122,50332
"ENSG00000235645",0,NA,3,6981
"ENSG00000269514",0,NA,0,NA
"ENSG00000187166",0,NA,0,NA
"ENSG00000197467",2,0,655,156591
"ENSG00000107897",2,0,81,42589
"ENSG00000167528",1,0,33,5768
"ENSG00000080802",1,0,91,141345
"ENSG00000134200",0,NA,3,3951
"ENSG00000113580",1,0,83,148429
"ENSG00000134198",0,NA,28,38088
"ENSG00000163444",0,NA,19,13444
"ENSG00000100596",1,0,26,101647
"ENSG00000124260",1,0,22,2373
"ENSG00000106244",2,1,13,13935
"ENSG00000196218",2,0,405,138005
"ENSG00000172738",2,1,10,43243
"ENSG00000134259",1,0,2,51274
"ENSG00000174358",0,NA,21,18257
"ENSG00000146090",0,NA,55,105418
"ENSG00000213638",1,1,3,5835
"ENSG00000173218",0,NA,31,47219
"ENSG00000241713",2,1,6,NA
"ENSG00000270427",1,1,0,NA
"ENSG00000240180",1,1,1,302
"ENSG00000113163",2,1,64,134974
"ENSG00000100601",2,0,15,32779
"ENSG00000178719",1,1,34,835
"ENSG00000228892",2,1,44,NA
"ENSG00000087303",0,NA,68,58054
"ENSG00000158445",0,NA,1,106922
"ENSG00000176256",1,1,7,1760
"ENSG00000133275",1,0,37,35934
"ENSG00000118729",0,NA,20,66017
"ENSG00000143847",0,NA,186,42570
"ENSG00000124212",0,NA,17,58703
"ENSG00000162869",1,0,116,70823
"ENSG00000076826",0,NA,40,17576
"ENSG00000126733",4,1,76,677090
"ENSG00000142698",1,0,12,49680
"ENSG00000004939",2,1,37,14489
"ENSG00000106245",3,1,28,8602
"ENSG00000163866",7,1,10,138995
"ENSG00000165973",6,0,101,900848
"ENSG00000177551",0,NA,3,NA
"ENSG00000145740",1,0,37,31655
"ENSG00000232807",1,1,3,7721
"ENSG00000163393",1,0,18,88277
"ENSG00000189280",1,1,1,2112
"ENSG00000173221",2,1,13,65185
"ENSG00000176692",1,0,0,NA
"ENSG00000100426",0,NA,1,29345
"ENSG00000189433",2,1,1,1145
"ENSG00000176678",0,NA,1,2055
"ENSG00000214929",0,NA,4,1330
"ENSG00000182858",1,1,17,12889
"ENSG00000188910",2,1,2,2796
"ENSG00000260456",6,1,19,230220
"ENSG00000231325",1,1,22,NA
"ENSG00000184056",0,NA,106,20197
"ENSG00000229664",1,1,2,9972
"ENSG00000214015",0,NA,0,NA
"ENSG00000139890",0,NA,6,2220
"ENSG00000184384",1,0,9,359481
"ENSG00000187513",1,1,2,1034
"ENSG00000173212",0,NA,9,20237
"ENSG00000213994",1,1,1,4645
"ENSG00000226705",1,1,3,698
"ENSG00000152990",1,0,82,161770
"ENSG00000106246",6,1,25,43286
"ENSG00000149231",0,NA,32,30181
"ENSG00000130714",2,1,198,14839
"ENSG00000163399",2,1,86,30361
"ENSG00000116544",0,NA,22,60185
"ENSG00000234343",0,NA,19,NA
"ENSG00000184156",0,NA,55,347654
"ENSG00000158470",0,NA,8,76220
"ENSG00000100461",0,NA,171,11973
"ENSG00000060140",0,NA,25,51969
"ENSG00000122180",0,NA,2,1379
"ENSG00000163867",2,1,80,40065
"ENSG00000114127",3,0,178,129519
"ENSG00000163485",2,0,15,72569
"ENSG00000131152",5,1,4,30449
"ENSG00000175604",1,1,1,1584
"ENSG00000103264",4,1,25,58360
"ENSG00000119705",2,1,31,50426
"ENSG00000167664",0,NA,12,8942
"ENSG00000267988",0,NA,1,2865
"ENSG00000146678",0,NA,8,3662
"ENSG00000235676",2,1,144,NA
"ENSG00000133055",0,NA,10,6208
"ENSG00000133131",3,1,49,180193
"ENSG00000065491",1,1,12,71749
"ENSG00000269279",1,1,1,10488
"ENSG00000116815",2,0,19,54727
"ENSG00000131470",1,1,55,2950
"ENSG00000050748",1,0,96,50018
"ENSG00000133048",0,NA,16,4418
"ENSG00000103381",3,0,8,137738
"ENSG00000143061",1,0,32,85969
"ENSG00000248050",1,1,1,896
"ENSG00000102854",0,NA,96,5560
"ENSG00000203867",2,0,17,186926
"ENSG00000137210",5,1,89,176523
"ENSG00000103540",0,NA,55,19500
"ENSG00000149243",0,NA,15,3199
"ENSG00000164794",1,0,5,5227
"ENSG00000196570",0,NA,0,NA
"ENSG00000131187",1,1,27,4678
"ENSG00000203864",0,NA,3,12109
"ENSG00000116824",0,NA,5,13169
"ENSG00000164796",6,0,357,1193678
"ENSG00000133063",1,0,73,53104
"ENSG00000243749",2,1,2,2899
"ENSG00000127314",3,0,154,44132
"ENSG00000134247",1,0,10,73958
"ENSG00000197056",0,NA,60,51258
"ENSG00000120162",2,0,4,197490
