"ensembl_gene_id" "percentage_gene_gc_content"
"26636" "ENSG00000251867" 33.52
"26637" "ENSG00000251893" 45.75
"26638" "ENSG00000251920" 43.09
"26639" "ENSG00000251957" 50
"26640" "ENSG00000251988" 47.62
"26641" "ENSG00000251992" 61.11
"26642" "ENSG00000251994" 47.89
"26643" "ENSG00000252010" 47.46
"26644" "ENSG00000252051" 49.25
"26645" "ENSG00000252061" 29.9
"26646" "ENSG00000252081" 36.79
"26647" "ENSG00000252097" 33.33
"26648" "ENSG00000252105" 51.37
"26649" "ENSG00000252106" 35.05
"26650" "ENSG00000252139" 54.22
"26651" "ENSG00000252147" 45.54
"26652" "ENSG00000252202" 41.67
"26653" "ENSG00000252274" 31.39
"26654" "ENSG00000252311" 48.8
"26655" "ENSG00000252312" 43.64
"26656" "ENSG00000252349" 41.76
"26657" "ENSG00000252355" 40.6
"26658" "ENSG00000252371" 41.18
"26659" "ENSG00000252410" 40
"26660" "ENSG00000252414" 40.57
"26661" "ENSG00000252416" 45.19
"26662" "ENSG00000252464" 51.29
"26663" "ENSG00000252473" 45.19
"26664" "ENSG00000252481" 47.64
"26665" "ENSG00000252498" 36.17
"26666" "ENSG00000252516" 52.17
"26667" "ENSG00000252558" 43.12
"26668" "ENSG00000252561" 49.61
"26669" "ENSG00000252614" 35.51
"26670" "ENSG00000252620" 51.11
"26671" "ENSG00000252623" 50
"26672" "ENSG00000252656" 41.6
"26673" "ENSG00000252680" 46.92
"26674" "ENSG00000252697" 44.74
"26675" "ENSG00000252699" 53.68
"26676" "ENSG00000252711" 40.44
"26677" "ENSG00000252714" 54.46
"26678" "ENSG00000252743" 46.6
"26679" "ENSG00000252759" 39.58
"26680" "ENSG00000252774" 44.38
"26681" "ENSG00000252821" 37.14
"26682" "ENSG00000252827" 55.05
"26683" "ENSG00000252835" 64.03
"26684" "ENSG00000252886" 46.8
"26685" "ENSG00000252892" 46.96
"26686" "ENSG00000252916" 40.2
"26687" "ENSG00000252920" 44.36
"26688" "ENSG00000252933" 42.31
"26689" "ENSG00000252950" 41.18
"26690" "ENSG00000252965" 49.06
"26691" "ENSG00000253047" 35.54
"26692" "ENSG00000253051" 45.52
"26693" "ENSG00000253092" 37.88
"26694" "ENSG00000253096" 39.8
"26695" "ENSG00000253100" 45.4
"26696" "ENSG00000253102" 60.23
"26697" "ENSG00000253103" 34.73
"26698" "ENSG00000253105" 40.75
"26699" "ENSG00000253106" 40.87
"26700" "ENSG00000253109" 44.9
"26701" "ENSG00000253110" 50
"26702" "ENSG00000253112" 48.95
"26703" "ENSG00000253115" 36.27
"26704" "ENSG00000253123" 50.06
"26705" "ENSG00000253125" 52.43
"26706" "ENSG00000253130" 44.88
"26707" "ENSG00000253133" 45.39
"26708" "ENSG00000253139" 49.17
"26709" "ENSG00000253140" 38.13
"26710" "ENSG00000253141" 45.74
"26711" "ENSG00000253142" 41.43
"26712" "ENSG00000253144" 47.96
"26713" "ENSG00000253147" 41.92
"26714" "ENSG00000253159" 45.55
"26715" "ENSG00000253161" 44.29
"26716" "ENSG00000253164" 45.72
"26717" "ENSG00000253167" 39.69
"26718" "ENSG00000253172" 56.61
"26719" "ENSG00000253174" 48.65
"26720" "ENSG00000253175" 48.97
"26721" "ENSG00000253177" 35.04
"26722" "ENSG00000253180" 41.97
"26723" "ENSG00000253181" 45.43
"26724" "ENSG00000253187" 52.78
"26725" "ENSG00000253190" 53.21
"26726" "ENSG00000253194" 37.68
"26727" "ENSG00000253196" 57.64
"26728" "ENSG00000253197" 33.54
"26729" "ENSG00000253199" 40.36
"26730" "ENSG00000253200" 55.27
"26731" "ENSG00000253203" 40.57
"26732" "ENSG00000253204" 40.58
"26733" "ENSG00000253205" 37.61
"26734" "ENSG00000253210" 59.09
"26735" "ENSG00000253213" 38.94
"26736" "ENSG00000253214" 39.43
"26737" "ENSG00000253215" 40.71
"26738" "ENSG00000253217" 38.5
"26739" "ENSG00000253220" 43.29
"26740" "ENSG00000253223" 46.71
"26741" "ENSG00000253224" 60.93
"26742" "ENSG00000253230" 53.37
"26743" "ENSG00000253234" 55.23
"26744" "ENSG00000253235" 43.35
"26745" "ENSG00000253236" 35.52
"26746" "ENSG00000253238" 42.99
"26747" "ENSG00000253242" 54.15
"26748" "ENSG00000253250" 32.98
"26749" "ENSG00000253251" 38.83
"26750" "ENSG00000253258" 59.34
"26751" "ENSG00000253260" 32.92
"26752" "ENSG00000253263" 45.07
"26753" "ENSG00000253264" 37.01
"26754" "ENSG00000253267" 45.07
"26755" "ENSG00000253269" 41.72
"26756" "ENSG00000253276" 43.76
"26757" "ENSG00000253279" 39.13
"26758" "ENSG00000253281" 37.4
"26759" "ENSG00000253282" 46.13
"26760" "ENSG00000253283" 43.36
"26761" "ENSG00000253288" 39.85
"26762" "ENSG00000253290" 40.82
"26763" "ENSG00000253293" 53.59
"26764" "ENSG00000253295" 45.44
"26765" "ENSG00000253299" 41.9
"26766" "ENSG00000253301" 42.06
"26767" "ENSG00000253302" 44.46
"26768" "ENSG00000253304" 64.64
"26769" "ENSG00000253305" 45.54
"26770" "ENSG00000253307" 51.44
"26771" "ENSG00000253308" 56.39
"26772" "ENSG00000253309" 40.64
"26773" "ENSG00000253313" 53.9
"26774" "ENSG00000253314" 41.74
"26775" "ENSG00000253317" 40.31
"26776" "ENSG00000253320" 44.04
"26777" "ENSG00000253326" 63.82
"26778" "ENSG00000253327" 42.45
"26779" "ENSG00000253328" 46.72
"26780" "ENSG00000253330" 52.17
"26781" "ENSG00000253333" 52.74
"26782" "ENSG00000253334" 34.88
"26783" "ENSG00000253336" 41.41
"26784" "ENSG00000253341" 49.15
"26785" "ENSG00000253347" 38.81
"26786" "ENSG00000253348" 48.22
"26787" "ENSG00000253351" 49.73
"26788" "ENSG00000253352" 39.53
"26789" "ENSG00000253354" 43.55
"26790" "ENSG00000253355" 45.09
"26791" "ENSG00000253356" 48.59
"26792" "ENSG00000253357" 42.1
"26793" "ENSG00000253358" 34.86
"26794" "ENSG00000253361" 44.28
"26795" "ENSG00000253364" 62.35
"26796" "ENSG00000253366" 42.52
"26797" "ENSG00000253368" 55.78
"26798" "ENSG00000253369" 42.53
"26799" "ENSG00000253371" 34.04
"26800" "ENSG00000253372" 44.02
"26801" "ENSG00000253374" 39.83
"26802" "ENSG00000253376" 37.2
"26803" "ENSG00000253377" 37.93
"26804" "ENSG00000253379" 37.62
"26805" "ENSG00000253380" 35.71
"26806" "ENSG00000253381" 37.09
"26807" "ENSG00000253384" 43.61
"26808" "ENSG00000253389" 54.94
"26809" "ENSG00000253390" 45.89
"26810" "ENSG00000253392" 45.86
"26811" "ENSG00000253395" 46.39
"26812" "ENSG00000253397" 49.73
"26813" "ENSG00000253399" 52.59
"26814" "ENSG00000253403" 33.37
"26815" "ENSG00000253404" 47.63
"26816" "ENSG00000253405" 59.7
"26817" "ENSG00000253406" 47.07
"26818" "ENSG00000253407" 37.73
"26819" "ENSG00000253408" 44.68
"26820" "ENSG00000253414" 50.16
"26821" "ENSG00000253418" 49.29
"26822" "ENSG00000253426" 44.06
"26823" "ENSG00000253428" 50.25
"26824" "ENSG00000253433" 40.14
"26825" "ENSG00000253434" 34.2
"26826" "ENSG00000253445" 51.45
"26827" "ENSG00000253447" 45.51
"26828" "ENSG00000253455" 47.57
"26829" "ENSG00000253457" 36.33
"26830" "ENSG00000253463" 43.15
"26831" "ENSG00000253470" 42.46
"26832" "ENSG00000253476" 40.57
"26833" "ENSG00000253477" 43.09
"26834" "ENSG00000253479" 38.22
"26835" "ENSG00000253480" 43.72
"26836" "ENSG00000253483" 55.49
"26837" "ENSG00000253485" 45.2
"26838" "ENSG00000253489" 40.44
"26839" "ENSG00000253495" 45.69
"26840" "ENSG00000253497" 50.21
"26841" "ENSG00000253502" 54.05
"26842" "ENSG00000253505" 40.61
"26843" "ENSG00000253506" 45.17
"26844" "ENSG00000253508" 55.85
"26845" "ENSG00000253510" 38.84
"26846" "ENSG00000253513" 49.42
"26847" "ENSG00000253516" 42.27
"26848" "ENSG00000253520" 42.07
"26849" "ENSG00000253522" 42.61
"26850" "ENSG00000253525" 40.57
"26851" "ENSG00000253526" 35.19
"26852" "ENSG00000253528" 52.31
"26853" "ENSG00000253534" 54.08
"26854" "ENSG00000253537" 45.38
"26855" "ENSG00000253540" 53.04
"26856" "ENSG00000253541" 41.31
"26857" "ENSG00000253542" 38.27
"26858" "ENSG00000253549" 40.23
"26859" "ENSG00000253551" 38.13
"26860" "ENSG00000253552" 49.71
"26861" "ENSG00000253553" 35.86
"26862" "ENSG00000253557" 40.76
"26863" "ENSG00000253559" 40.66
"26864" "ENSG00000253563" 58.25
"26865" "ENSG00000253570" 57.78
"26866" "ENSG00000253573" 37.03
"26867" "ENSG00000253574" 49.28
"26868" "ENSG00000253576" 33.36
"26869" "ENSG00000253577" 39.66
"26870" "ENSG00000253582" 37.51
"26871" "ENSG00000253584" 34.73
"26872" "ENSG00000253591" 45.15
"26873" "ENSG00000253595" 60.15
"26874" "ENSG00000253596" 36.36
"26875" "ENSG00000253598" 38.9
"26876" "ENSG00000253603" 51.39
"26877" "ENSG00000253605" 48.17
"26878" "ENSG00000253607" 42.57
"26879" "ENSG00000253608" 43.55
"26880" "ENSG00000253613" 39.39
"26881" "ENSG00000253614" 37.25
"26882" "ENSG00000253615" 39.33
"26883" "ENSG00000253616" 50.42
"26884" "ENSG00000253618" 41.04
"26885" "ENSG00000253626" 45.6
"26886" "ENSG00000253628" 45.33
"26887" "ENSG00000253629" 44.05
"26888" "ENSG00000253632" 47.78
"26889" "ENSG00000253633" 43.71
"26890" "ENSG00000253634" 37.44
"26891" "ENSG00000253636" 41.62
"26892" "ENSG00000253641" 45.91
"26893" "ENSG00000253642" 40.77
"26894" "ENSG00000253643" 37.45
"26895" "ENSG00000253644" 44.24
"26896" "ENSG00000253645" 41.18
"26897" "ENSG00000253647" 45.45
"26898" "ENSG00000253649" 45.15
"26899" "ENSG00000253651" 46.48
"26900" "ENSG00000253653" 46.17
"26901" "ENSG00000253658" 36.74
"26902" "ENSG00000253661" 35.7
"26903" "ENSG00000253663" 37.71
"26904" "ENSG00000253664" 38.75
"26905" "ENSG00000253665" 39.71
"26906" "ENSG00000253666" 46.47
"26907" "ENSG00000253667" 39.03
"26908" "ENSG00000253669" 58.07
"26909" "ENSG00000253671" 37.15
"26910" "ENSG00000253676" 54.86
"26911" "ENSG00000253678" 50.03
"26912" "ENSG00000253679" 47.03
"26913" "ENSG00000253682" 37.72
"26914" "ENSG00000253683" 51.04
"26915" "ENSG00000253686" 48.64
"26916" "ENSG00000253688" 49.3
"26917" "ENSG00000253690" 44.61
"26918" "ENSG00000253695" 40.35
"26919" "ENSG00000253696" 54.8
"26920" "ENSG00000253699" 39.68
"26921" "ENSG00000253701" 61.99
"26922" "ENSG00000253702" 41.31
"26923" "ENSG00000253704" 40.71
"26924" "ENSG00000253708" 39.65
"26925" "ENSG00000253710" 41.48
"26926" "ENSG00000253711" 38.74
"26927" "ENSG00000253713" 40.33
"26928" "ENSG00000253715" 59.17
"26929" "ENSG00000253716" 49.93
"26930" "ENSG00000253719" 38.7
"26931" "ENSG00000253720" 45.9
"26932" "ENSG00000253722" 39.78
"26933" "ENSG00000253729" 41.93
"26934" "ENSG00000253730" 42.46
"26935" "ENSG00000253731" 45.24
"26936" "ENSG00000253733" 47
"26937" "ENSG00000253734" 37.81
"26938" "ENSG00000253735" 39.92
"26939" "ENSG00000253736" 50.84
"26940" "ENSG00000253737" 44.27
"26941" "ENSG00000253738" 35.41
"26942" "ENSG00000253740" 48.62
"26943" "ENSG00000253741" 44.32
"26944" "ENSG00000253744" 66.25
"26945" "ENSG00000253745" 48.71
"26946" "ENSG00000253746" 42.46
"26947" "ENSG00000253755" 62.85
"26948" "ENSG00000253762" 36.12
"26949" "ENSG00000253764" 65.14
"26950" "ENSG00000253766" 34.72
"26951" "ENSG00000253767" 45.19
"26952" "ENSG00000253768" 46.38
"26953" "ENSG00000253771" 41.61
"26954" "ENSG00000253772" 48.93
"26955" "ENSG00000253773" 40.05
"26956" "ENSG00000253775" 42.13
"26957" "ENSG00000253776" 34.49
"26958" "ENSG00000253781" 52.58
"26959" "ENSG00000253782" 53.95
"26960" "ENSG00000253785" 42.59
"26961" "ENSG00000253787" 41.49
"26962" "ENSG00000253789" 34.2
"26963" "ENSG00000253793" 40.44
"26964" "ENSG00000253798" 48.52
"26965" "ENSG00000253799" 36.35
"26966" "ENSG00000253802" 38.68
"26967" "ENSG00000253805" 52.88
"26968" "ENSG00000253806" 74.75
"26969" "ENSG00000253807" 38.13
"26970" "ENSG00000253813" 47.31
"26971" "ENSG00000253816" 40.49
"26972" "ENSG00000253818" 57.09
"26973" "ENSG00000253819" 43.85
"26974" "ENSG00000253821" 38.57
"26975" "ENSG00000253825" 37.52
"26976" "ENSG00000253829" 44.22
"26977" "ENSG00000253831" 53.1
"26978" "ENSG00000253832" 42.64
"26979" "ENSG00000253833" 38.87
"26980" "ENSG00000253834" 42.58
"26981" "ENSG00000253837" 49.41
"26982" "ENSG00000253842" 45.75
"26983" "ENSG00000253844" 39.94
"26984" "ENSG00000253846" 45.53
"26985" "ENSG00000253848" 43.99
"26986" "ENSG00000253849" 30.77
"26987" "ENSG00000253851" 42.81
"26988" "ENSG00000253852" 50.06
"26989" "ENSG00000253853" 37.93
"26990" "ENSG00000253854" 40.97
"26991" "ENSG00000253857" 40.92
"26992" "ENSG00000253858" 53.54
"26993" "ENSG00000253859" 36.36
"26994" "ENSG00000253861" 45.14
"26995" "ENSG00000253865" 49.03
"26996" "ENSG00000253868" 41.58
"26997" "ENSG00000253871" 45.03
"26998" "ENSG00000253873" 45.42
"26999" "ENSG00000253875" 39.71
"27000" "ENSG00000253877" 33.53
"27001" "ENSG00000253878" 46.4
"27002" "ENSG00000253879" 35.41
"27003" "ENSG00000253882" 39.66
"27004" "ENSG00000253887" 42.85
"27005" "ENSG00000253888" 37.36
"27006" "ENSG00000253892" 37.98
"27007" "ENSG00000253893" 45.71
"27008" "ENSG00000253894" 37.75
"27009" "ENSG00000253895" 48
"27010" "ENSG00000253897" 42.23
"27011" "ENSG00000253898" 32.86
"27012" "ENSG00000253908" 37.26
"27013" "ENSG00000253910" 45.22
"27014" "ENSG00000253919" 40.74
"27015" "ENSG00000253921" 44.97
"27016" "ENSG00000253927" 41.29
"27017" "ENSG00000253930" 39.73
"27018" "ENSG00000253931" 48.37
"27019" "ENSG00000253939" 41.18
"27020" "ENSG00000253944" 38.68
"27021" "ENSG00000253948" 38.08
"27022" "ENSG00000253953" 45.37
"27023" "ENSG00000253954" 49.83
"27024" "ENSG00000253955" 45.04
"27025" "ENSG00000253957" 49.13
"27026" "ENSG00000253958" 60.67
"27027" "ENSG00000253959" 43.82
"27028" "ENSG00000253961" 35.57
"27029" "ENSG00000253965" 45.9
"27030" "ENSG00000253966" 40.85
"27031" "ENSG00000253967" 41.51
"27032" "ENSG00000253968" 44.96
"27033" "ENSG00000253971" 41.39
"27034" "ENSG00000253972" 39.62
"27035" "ENSG00000253973" 44.9
"27036" "ENSG00000253974" 37.76
"27037" "ENSG00000253978" 45.33
"27038" "ENSG00000253981" 52.03
"27039" "ENSG00000253982" 64.54
"27040" "ENSG00000253985" 37.61
"27041" "ENSG00000253986" 48.15
"27042" "ENSG00000253988" 36.85
"27043" "ENSG00000253992" 41.61
"27044" "ENSG00000253998" 45.74
"27045" "ENSG00000254000" 41.28
"27046" "ENSG00000254002" 41.7
"27047" "ENSG00000254003" 39.38
"27048" "ENSG00000254004" 40.16
"27049" "ENSG00000254006" 39
"27050" "ENSG00000254007" 40.81
"27051" "ENSG00000254010" 65.24
"27052" "ENSG00000254011" 48.11
"27053" "ENSG00000254012" 54.63
"27054" "ENSG00000254013" 52.61
"27055" "ENSG00000254016" 52.74
"27056" "ENSG00000254017" 58.6
"27057" "ENSG00000254018" 36.12
"27058" "ENSG00000254020" 38.22
"27059" "ENSG00000254024" 42.28
"27060" "ENSG00000254026" 42.11
"27061" "ENSG00000254027" 64.09
"27062" "ENSG00000254028" 43.09
"27063" "ENSG00000254029" 55.24
"27064" "ENSG00000254030" 54.95
"27065" "ENSG00000254031" 39.89
"27066" "ENSG00000254035" 50.97
"27067" "ENSG00000254038" 46.41
"27068" "ENSG00000254039" 54.84
"27069" "ENSG00000254041" 36.3
"27070" "ENSG00000254042" 46.46
"27071" "ENSG00000254048" 40.94
"27072" "ENSG00000254049" 38.08
"27073" "ENSG00000254054" 43.01
"27074" "ENSG00000254055" 39.91
"27075" "ENSG00000254057" 42.34
"27076" "ENSG00000254064" 44.77
"27077" "ENSG00000254066" 36.46
"27078" "ENSG00000254067" 33.23
"27079" "ENSG00000254080" 37.77
"27080" "ENSG00000254081" 41.28
"27081" "ENSG00000254086" 37.1
"27082" "ENSG00000254087" 43.2
"27083" "ENSG00000254088" 47.72
"27084" "ENSG00000254092" 43.38
"27085" "ENSG00000254093" 43.17
"27086" "ENSG00000254094" 64.21
"27087" "ENSG00000254095" 37.47
"27088" "ENSG00000254098" 46.32
"27089" "ENSG00000254099" 40.15
"27090" "ENSG00000254100" 52.3
"27091" "ENSG00000254101" 36.9
"27092" "ENSG00000254102" 51.56
"27093" "ENSG00000254104" 49.44
"27094" "ENSG00000254106" 43.69
"27095" "ENSG00000254109" 57.3
"27096" "ENSG00000254111" 49.8
"27097" "ENSG00000254112" 41.38
"27098" "ENSG00000254119" 38.04
"27099" "ENSG00000254120" 37.13
"27100" "ENSG00000254122" 45.57
"27101" "ENSG00000254123" 35.9
"27102" "ENSG00000254126" 48.93
"27103" "ENSG00000254129" 40.99
"27104" "ENSG00000254130" 39.05
"27105" "ENSG00000254131" 59.29
"27106" "ENSG00000254135" 39.67
"27107" "ENSG00000254138" 38.5
"27108" "ENSG00000254139" 38.41
"27109" "ENSG00000254141" 33.81
"27110" "ENSG00000254143" 39.77
"27111" "ENSG00000254153" 43.4
"27112" "ENSG00000254154" 42.61
"27113" "ENSG00000254163" 39.63
"27114" "ENSG00000254164" 55.23
"27115" "ENSG00000254165" 31.96
"27116" "ENSG00000254166" 38.36
"27117" "ENSG00000254178" 40.02
"27118" "ENSG00000254180" 38.39
"27119" "ENSG00000254185" 39.41
"27120" "ENSG00000254186" 36.35
"27121" "ENSG00000254187" 38.08
"27122" "ENSG00000254192" 46.52
"27123" "ENSG00000254198" 40.94
"27124" "ENSG00000254199" 39.56
"27125" "ENSG00000254200" 51.02
"27126" "ENSG00000254201" 41.72
"27127" "ENSG00000254206" 47.5
"27128" "ENSG00000254207" 61.74
"27129" "ENSG00000254208" 65.82
"27130" "ENSG00000254209" 38.43
"27131" "ENSG00000254211" 47.94
"27132" "ENSG00000254219" 38.54
"27133" "ENSG00000254221" 45.18
"27134" "ENSG00000254222" 38.93
"27135" "ENSG00000254224" 42.83
"27136" "ENSG00000254226" 39.94
"27137" "ENSG00000254230" 66.04
"27138" "ENSG00000254231" 42.1
"27139" "ENSG00000254235" 43.6
"27140" "ENSG00000254236" 52.9
"27141" "ENSG00000254237" 43.03
"27142" "ENSG00000254238" 35.51
"27143" "ENSG00000254239" 44.8
"27144" "ENSG00000254242" 40.99
"27145" "ENSG00000254244" 42.38
"27146" "ENSG00000254245" 45.18
"27147" "ENSG00000254249" 46.09
"27148" "ENSG00000254251" 37.26
"27149" "ENSG00000254254" 40.58
"27150" "ENSG00000254260" 44.76
"27151" "ENSG00000254262" 33.91
"27152" "ENSG00000254266" 35.11
"27153" "ENSG00000254267" 42.15
"27154" "ENSG00000254271" 38.45
"27155" "ENSG00000254272" 44.93
"27156" "ENSG00000254281" 42.62
"27157" "ENSG00000254283" 49.74
"27158" "ENSG00000254285" 57.97
"27159" "ENSG00000254286" 41.29
"27160" "ENSG00000254287" 38.33
"27161" "ENSG00000254288" 41.22
"27162" "ENSG00000254290" 51.58
"27163" "ENSG00000254294" 57.53
"27164" "ENSG00000254295" 44.68
"27165" "ENSG00000254298" 49.3
"27166" "ENSG00000254299" 54.9
"27167" "ENSG00000254300" 35.56
"27168" "ENSG00000254307" 41.26
"27169" "ENSG00000254314" 39.16
"27170" "ENSG00000254317" 42.33
"27171" "ENSG00000254319" 39.77
"27172" "ENSG00000254332" 51.6
"27173" "ENSG00000254333" 50.59
"27174" "ENSG00000254334" 35.01
"27175" "ENSG00000254337" 38.91
"27176" "ENSG00000254338" 56.59
"27177" "ENSG00000254340" 40.98
"27178" "ENSG00000254343" 41.42
"27179" "ENSG00000254348" 61.33
"27180" "ENSG00000254352" 45.45
"27181" "ENSG00000254357" 40.26
"27182" "ENSG00000254362" 49.31
"27183" "ENSG00000254363" 45.22
"27184" "ENSG00000254364" 47.81
"27185" "ENSG00000254366" 33.33
"27186" "ENSG00000254367" 41.98
"27187" "ENSG00000254369" 51.21
"27188" "ENSG00000254370" 44.55
"27189" "ENSG00000254372" 54.87
"27190" "ENSG00000254373" 42.04
"27191" "ENSG00000254377" 44.12
"27192" "ENSG00000254380" 39.1
"27193" "ENSG00000254389" 56.05
"27194" "ENSG00000254395" 58.09
"27195" "ENSG00000254396" 40.64
"27196" "ENSG00000254397" 38.93
"27197" "ENSG00000254398" 46.14
"27198" "ENSG00000254400" 65.08
"27199" "ENSG00000254401" 42.27
"27200" "ENSG00000254403" 47.13
"27201" "ENSG00000254406" 49.39
"27202" "ENSG00000254409" 48.33
"27203" "ENSG00000254415" 54.84
"27204" "ENSG00000254416" 41.59
"27205" "ENSG00000254417" 53.87
"27206" "ENSG00000254419" 62.1
"27207" "ENSG00000254420" 40.54
"27208" "ENSG00000254422" 36.1
"27209" "ENSG00000254427" 41.87
"27210" "ENSG00000254428" 44.53
"27211" "ENSG00000254429" 51.17
"27212" "ENSG00000254432" 37.96
"27213" "ENSG00000254433" 34.81
"27214" "ENSG00000254442" 47.88
"27215" "ENSG00000254443" 49.94
"27216" "ENSG00000254449" 46.18
"27217" "ENSG00000254451" 34.36
"27218" "ENSG00000254452" 60.36
"27219" "ENSG00000254453" 45.79
"27220" "ENSG00000254456" 36.04
"27221" "ENSG00000254459" 42.2
"27222" "ENSG00000254461" 53.22
"27223" "ENSG00000254463" 45.21
"27224" "ENSG00000254469" 42.82
"27225" "ENSG00000254470" 62.81
"27226" "ENSG00000254473" 45.27
"27227" "ENSG00000254475" 54.51
"27228" "ENSG00000254477" 50.64
"27229" "ENSG00000254479" 61.06
"27230" "ENSG00000254480" 44.48
"27231" "ENSG00000254481" 44.42
"27232" "ENSG00000254485" 43.09
"27233" "ENSG00000254489" 37.22
"27234" "ENSG00000254497" 50.52
"27235" "ENSG00000254499" 52.94
"27236" "ENSG00000254501" 59.78
"27237" "ENSG00000254503" 44.99
"27238" "ENSG00000254505" 50.64
"27239" "ENSG00000254506" 36.02
"27240" "ENSG00000254507" 32.5
"27241" "ENSG00000254508" 49.49
"27242" "ENSG00000254509" 53.81
"27243" "ENSG00000254510" 53.5
"27244" "ENSG00000254511" 36.14
"27245" "ENSG00000254512" 53.1
"27246" "ENSG00000254514" 48.11
"27247" "ENSG00000254518" 47.43
"27248" "ENSG00000254519" 47.68
"27249" "ENSG00000254521" 50.41
"27250" "ENSG00000254527" 51.51
"27251" "ENSG00000254528" 51.57
"27252" "ENSG00000254531" 62.32
"27253" "ENSG00000254532" 38.67
"27254" "ENSG00000254533" 55.42
"27255" "ENSG00000254535" 36.02
"27256" "ENSG00000254538" 37.19
"27257" "ENSG00000254539" 40.29
"27258" "ENSG00000254545" 57.68
"27259" "ENSG00000254547" 53.01
"27260" "ENSG00000254548" 62.23
"27261" "ENSG00000254550" 63.01
"27262" "ENSG00000254552" 37.54
"27263" "ENSG00000254554" 60.5
"27264" "ENSG00000254558" 64.42
"27265" "ENSG00000254559" 57.31
"27266" "ENSG00000254560" 38.93
"27267" "ENSG00000254561" 52.8
"27268" "ENSG00000254562" 33.86
"27269" "ENSG00000254568" 54.26
"27270" "ENSG00000254571" 35.71
"27271" "ENSG00000254574" 58.19
"27272" "ENSG00000254577" 39.9
"27273" "ENSG00000254578" 59.92
"27274" "ENSG00000254580" 40.15
"27275" "ENSG00000254584" 42.15
"27276" "ENSG00000254585" 61.24
"27277" "ENSG00000254586" 60.78
"27278" "ENSG00000254587" 37.26
"27279" "ENSG00000254588" 41.38
"27280" "ENSG00000254593" 49.44
"27281" "ENSG00000254594" 32.76
"27282" "ENSG00000254595" 45.55
"27283" "ENSG00000254596" 44.83
"27284" "ENSG00000254598" 46.33
"27285" "ENSG00000254602" 52.34
"27286" "ENSG00000254604" 45.7
"27287" "ENSG00000254605" 53.29
"27288" "ENSG00000254606" 41.63
"27289" "ENSG00000254607" 44.04
"27290" "ENSG00000254609" 53.13
"27291" "ENSG00000254610" 48.39
"27292" "ENSG00000254612" 43.13
"27293" "ENSG00000254615" 57.15
"27294" "ENSG00000254619" 41.97
"27295" "ENSG00000254625" 52.95
"27296" "ENSG00000254627" 44.74
"27297" "ENSG00000254630" 43.4
"27298" "ENSG00000254632" 51.52
"27299" "ENSG00000254634" 38.75
"27300" "ENSG00000254635" 43.31
"27301" "ENSG00000254636" 44.26
"27302" "ENSG00000254638" 37.54
"27303" "ENSG00000254639" 57.34
"27304" "ENSG00000254641" 52.14
"27305" "ENSG00000254644" 39.89
"27306" "ENSG00000254647" 64.81
"27307" "ENSG00000254648" 56.58
"27308" "ENSG00000254651" 46.81
"27309" "ENSG00000254654" 52.1
"27310" "ENSG00000254656" 58.05
"27311" "ENSG00000254659" 38.67
"27312" "ENSG00000254661" 45.78
