"ensembl_gene_id" "start_position" "end_position"
"28072" "ENSG00000257199" 76984079 76984669
"28073" "ENSG00000257202" 101923410 101924719
"28074" "ENSG00000257207" 110402934 110473075
"28075" "ENSG00000257210" 93124063 93124543
"28076" "ENSG00000257218" 120446438 120463749
"28077" "ENSG00000257219" 76259839 76305131
"28078" "ENSG00000257221" 108628687 108641318
"28079" "ENSG00000257222" 102063355 102074820
"28080" "ENSG00000257225" 42459366 42466128
"28081" "ENSG00000257226" 143766620 143776073
"28082" "ENSG00000257230" 59523278 59524184
"28083" "ENSG00000257231" 113789542 113789807
"28084" "ENSG00000257235" 63004338 63006541
"28085" "ENSG00000257241" 69946543 69947081
"28086" "ENSG00000257242" 91984976 92142914
"28087" "ENSG00000257243" 49595148 49595688
"28088" "ENSG00000257246" 51124628 51125381
"28089" "ENSG00000257252" 93317135 93377736
"28090" "ENSG00000257253" 49861207 49865802
"28091" "ENSG00000257256" 50219604 50229984
"28092" "ENSG00000257259" 58565960 58781747
"28093" "ENSG00000257261" 46383679 46876159
"28094" "ENSG00000257264" 14901499 14902174
"28095" "ENSG00000257267" 35290282 35328390
"28096" "ENSG00000257268" 110831779 110845963
"28097" "ENSG00000257270" 105467793 105470617
"28098" "ENSG00000257272" 35873857 35875303
"28099" "ENSG00000257275" 95711747 95757656
"28100" "ENSG00000257277" 143676165 143741294
"28101" "ENSG00000257279" 116977442 116987337
"28102" "ENSG00000257283" 93894965 93943603
"28103" "ENSG00000257285" 22929609 22955562
"28104" "ENSG00000257286" 113185624 113192161
"28105" "ENSG00000257298" 50185580 50191363
"28106" "ENSG00000257302" 70671918 70672856
"28107" "ENSG00000257303" 56300142 56314808
"28108" "ENSG00000257307" 35881001 35881709
"28109" "ENSG00000257322" 93003415 93215679
"28110" "ENSG00000257325" 100852331 100859262
"28111" "ENSG00000257327" 103841451 103844664
"28112" "ENSG00000257335" 141907813 142106747
"28113" "ENSG00000257336" 68957377 68957677
"28114" "ENSG00000257337" 53014596 53054438
"28115" "ENSG00000257341" 105487199 105492267
"28116" "ENSG00000257342" 57694132 57721510
"28117" "ENSG00000257345" 92999218 93019820
"28118" "ENSG00000257346" 49090208 49093312
"28119" "ENSG00000257354" 62602752 62622213
"28120" "ENSG00000257359" 113932569 113937255
"28121" "ENSG00000257364" 74292324 74293096
"28122" "ENSG00000257365" 64986720 65062652
"28123" "ENSG00000257376" 42431665 42433357
"28124" "ENSG00000257378" 49954639 49956125
"28125" "ENSG00000257386" 74538145 74538633
"28126" "ENSG00000257390" 55757275 55827546
"28127" "ENSG00000257391" 15154903 15157020
"28128" "ENSG00000257398" 107839291 107864562
"28129" "ENSG00000257403" 21347139 21352138
"28130" "ENSG00000257407" 115582061 115639734
"28131" "ENSG00000257410" 71793855 71799627
"28132" "ENSG00000257431" 82512677 82515817
"28133" "ENSG00000257433" 47706085 47742294
"28134" "ENSG00000257434" 75020969 75044793
"28135" "ENSG00000257443" 58920639 59064238
"28136" "ENSG00000257446" 12043805 12052939
"28137" "ENSG00000257449" 56029649 56041806
"28138" "ENSG00000257452" 112907628 113017751
"28139" "ENSG00000257453" 76030494 76031378
"28140" "ENSG00000257456" 29519731 29529974
"28141" "ENSG00000257464" 49442424 49442652
"28142" "ENSG00000257467" 81270675 81312422
"28143" "ENSG00000257474" 79540203 79550535
"28144" "ENSG00000257475" 53012104 53013921
"28145" "ENSG00000257476" 114238970 114241770
"28146" "ENSG00000257477" 54428303 54429403
"28147" "ENSG00000257489" 100173196 100199783
"28148" "ENSG00000257494" 112256800 112259091
"28149" "ENSG00000257495" 52601467 52615305
"28150" "ENSG00000257496" 46384233 46386991
"28151" "ENSG00000257497" 75483454 75489820
"28152" "ENSG00000257501" 97713412 97761859
"28153" "ENSG00000257507" 69449470 69460724
"28154" "ENSG00000257509" 55761550 55762628
"28155" "ENSG00000257510" 42615503 42646498
"28156" "ENSG00000257511" 32726383 32727387
"28157" "ENSG00000257512" 93314809 93315941
"28158" "ENSG00000257513" 11619509 11639699
"28159" "ENSG00000257514" 101646720 101659970
"28160" "ENSG00000257515" 71709171 71710374
"28161" "ENSG00000257517" 114768674 114771851
"28162" "ENSG00000257519" 115263170 115270596
"28163" "ENSG00000257520" 36473207 36519521
"28164" "ENSG00000257522" 29264381 29381295
"28165" "ENSG00000257523" 28975836 28978924
"28166" "ENSG00000257524" 127867864 127886787
"28167" "ENSG00000257526" 76562294 76615567
"28168" "ENSG00000257530" 32104117 32107528
"28169" "ENSG00000257542" 52079696 52108261
"28170" "ENSG00000257543" 101408372 101409060
"28171" "ENSG00000257545" 106495958 106774918
"28172" "ENSG00000257548" 107093298 107123314
"28173" "ENSG00000257550" 53513984 53517608
"28174" "ENSG00000257551" 220832763 220880140
"28175" "ENSG00000257553" 56104614 56113905
"28176" "ENSG00000257556" 105093609 105099004
"28177" "ENSG00000257557" 79934901 79942712
"28178" "ENSG00000257564" 78793526 78794114
"28179" "ENSG00000257576" 56511002 56512703
"28180" "ENSG00000257579" 107610034 107617721
"28181" "ENSG00000257582" 99526350 99531177
"28182" "ENSG00000257585" 36070427 36165288
"28183" "ENSG00000257588" 49951512 49962924
"28184" "ENSG00000257591" 12142090 12156729
"28185" "ENSG00000257595" 111369282 111403310
"28186" "ENSG00000257596" 54262615 54279063
"28187" "ENSG00000257599" 29389294 29487488
"28188" "ENSG00000257603" 114077133 114079902
"28189" "ENSG00000257605" 53298655 53300314
"28190" "ENSG00000257607" 1055360 1059261
"28191" "ENSG00000257612" 26873133 26914743
"28192" "ENSG00000257613" 70219132 70221862
"28193" "ENSG00000257621" 58265365 58298134
"28194" "ENSG00000257622" 105152194 105181194
"28195" "ENSG00000257636" 30437992 30573629
"28196" "ENSG00000257642" 105304867 105327017
"28197" "ENSG00000257643" 32692504 32692848
"28198" "ENSG00000257647" 25027736 25032047
"28199" "ENSG00000257653" 48766194 48767323
"28200" "ENSG00000257657" 45481871 45610620
"28201" "ENSG00000257660" 48789147 48790535
"28202" "ENSG00000257663" 52076841 52082084
"28203" "ENSG00000257671" 52245048 52247448
"28204" "ENSG00000257677" 77219603 77228693
"28205" "ENSG00000257681" 103746315 103768858
"28206" "ENSG00000257696" 100143058 100144671
"28207" "ENSG00000257698" 57931528 57936175
"28208" "ENSG00000257700" 52692605 52696788
"28209" "ENSG00000257702" 74502595 74504678
"28210" "ENSG00000257703" 103080950 103178675
"28211" "ENSG00000257704" 47274453 47275707
"28212" "ENSG00000257711" 106680758 106684700
"28213" "ENSG00000257715" 96025323 96027971
"28214" "ENSG00000257718" 38906451 38909592
"28215" "ENSG00000257725" 89947693 89949726
"28216" "ENSG00000257727" 56309842 56316336
"28217" "ENSG00000257729" 84271340 84294562
"28218" "ENSG00000257732" 104262314 104280722
"28219" "ENSG00000257735" 48350945 48442411
"28220" "ENSG00000257737" 103654780 103657995
"28221" "ENSG00000257740" 56308868 56309449
"28222" "ENSG00000257741" 80763154 80770717
"28223" "ENSG00000257743" 142111749 142222324
"28224" "ENSG00000257746" 93090522 93107600
"28225" "ENSG00000257748" 28800084 28830204
"28226" "ENSG00000257750" 73760689 73798727
"28227" "ENSG00000257752" 88057876 88058578
"28228" "ENSG00000257756" 30230779 30296707
"28229" "ENSG00000257759" 70425812 70547464
"28230" "ENSG00000257761" 71582293 71583852
"28231" "ENSG00000257762" 103547794 103559815
"28232" "ENSG00000257763" 48355792 48356614
"28233" "ENSG00000257764" 69353493 69354225
"28234" "ENSG00000257766" 103668575 103669406
"28235" "ENSG00000257769" 15608474 15610563
"28236" "ENSG00000257771" 49911953 49930320
"28237" "ENSG00000257773" 106015897 106017006
"28238" "ENSG00000257779" 63002469 63002795
"28239" "ENSG00000257784" 41764189 41765581
"28240" "ENSG00000257787" 90809276 90810680
"28241" "ENSG00000257797" 42006132 42010117
"28242" "ENSG00000257800" 74120680 74123218
"28243" "ENSG00000257803" 100578744 100580197
"28244" "ENSG00000257809" 56150796 56158220
"28245" "ENSG00000257815" 69904033 70243360
"28246" "ENSG00000257817" 114713811 114767957
"28247" "ENSG00000257818" 69284397 69285485
"28248" "ENSG00000257823" 75305452 75306357
"28249" "ENSG00000257824" 54543111 54544105
"28250" "ENSG00000257826" 36061026 36067190
"28251" "ENSG00000257829" 52306616 52308371
"28252" "ENSG00000257830" 52274647 52279156
"28253" "ENSG00000257831" 31248628 31302739
"28254" "ENSG00000257835" 77379820 77390864
"28255" "ENSG00000257838" 22545698 22576865
"28256" "ENSG00000257839" 76032658 76033897
"28257" "ENSG00000257842" 26598412 26806467
"28258" "ENSG00000257848" 48171590 48173353
"28259" "ENSG00000257851" 51712469 51713606
"28260" "ENSG00000257859" 105704203 105744062
"28261" "ENSG00000257860" 103151842 103168309
"28262" "ENSG00000257875" 82468456 82468948
"28263" "ENSG00000257878" 95996521 96011489
"28264" "ENSG00000257880" 62139999 62145643
"28265" "ENSG00000257883" 116661582 116698065
"28266" "ENSG00000257885" 48168847 48169659
"28267" "ENSG00000257891" 18920109 18934078
"28268" "ENSG00000257893" 91877391 91880655
"28269" "ENSG00000257894" 79341205 79503396
"28270" "ENSG00000257896" 43736628 43741067
"28271" "ENSG00000257906" 47415008 47420179
"28272" "ENSG00000257913" 48998367 49019235
"28273" "ENSG00000257918" 106714924 106733066
"28274" "ENSG00000257923" 101815904 102283957
"28275" "ENSG00000257925" 47237734 47279021
"28276" "ENSG00000257932" 30320834 30321617
"28277" "ENSG00000257935" 113472003 113480624
"28278" "ENSG00000257941" 76057538 76058115
"28279" "ENSG00000257943" 95311312 95442482
"28280" "ENSG00000257948" 78804348 78808499
"28281" "ENSG00000257949" 75979220 76000586
"28282" "ENSG00000257951" 107880581 107883386
"28283" "ENSG00000257953" 57837092 57842745
"28284" "ENSG00000257954" 49389516 49390162
"28285" "ENSG00000257955" 48019771 48025382
"28286" "ENSG00000257956" 79558782 79559166
"28287" "ENSG00000257962" 85246295 85249848
"28288" "ENSG00000257964" 49576840 49577505
"28289" "ENSG00000257985" 48011304 48025469
"28290" "ENSG00000257987" 48727435 48765786
"28291" "ENSG00000257989" 52092485 52104297
"28292" "ENSG00000257997" 114080381 114113489
"28293" "ENSG00000257999" 105102472 105107179
"28294" "ENSG00000258001" 57431116 57433935
"28295" "ENSG00000258010" 80433795 80445152
"28296" "ENSG00000258013" 84544304 84544519
"28297" "ENSG00000258016" 53142053 53142327
"28298" "ENSG00000258017" 49127782 49147869
"28299" "ENSG00000258024" 48385417 48386265
"28300" "ENSG00000258026" 81094375 81125845
"28301" "ENSG00000258027" 19492281 19501740
"28302" "ENSG00000258028" 28936889 29028763
"28303" "ENSG00000258034" 115961187 115962733
"28304" "ENSG00000258035" 94168006 94186044
"28305" "ENSG00000258038" 28830244 28968400
"28306" "ENSG00000258044" 79823778 79825496
"28307" "ENSG00000258048" 79690144 79778451
"28308" "ENSG00000258056" 55729104 55730852
"28309" "ENSG00000258057" 49828542 49841143
"28310" "ENSG00000258066" 77775783 77783576
"28311" "ENSG00000258068" 42485353 42490019
"28312" "ENSG00000258072" 107903270 107903948
"28313" "ENSG00000258077" 75563202 75984015
"28314" "ENSG00000258081" 26836728 27160420
"28315" "ENSG00000258082" 234979647 234980804
"28316" "ENSG00000258084" 78352519 78483019
"28317" "ENSG00000258086" 54353792 54466985
"28318" "ENSG00000258088" 75694010 75698816
"28319" "ENSG00000258092" 2797136 2803938
"28320" "ENSG00000258096" 46371463 46373778
"28321" "ENSG00000258098" 25124487 25126998
"28322" "ENSG00000258099" 111599498 111600256
"28323" "ENSG00000258100" 91362196 91368606
"28324" "ENSG00000258101" 49232790 49264756
"28325" "ENSG00000258102" 116548105 116576448
"28326" "ENSG00000258108" 115569664 115581739
"28327" "ENSG00000258114" 117425194 117490419
"28328" "ENSG00000258116" 47341614 47342089
"28329" "ENSG00000258117" 63292625 63360037
"28330" "ENSG00000258121" 48483287 48500961
"28331" "ENSG00000258122" 66841433 66853448
"28332" "ENSG00000258128" 87782163 87784568
"28333" "ENSG00000258130" 30204316 30209071
"28334" "ENSG00000258131" 96985656 97185609
"28335" "ENSG00000258135" 49908882 49911863
"28336" "ENSG00000258136" 107736555 107759968
"28337" "ENSG00000258137" 54353661 54497688
"28338" "ENSG00000258140" 69212123 69224242
"28339" "ENSG00000258144" 39087713 39092874
"28340" "ENSG00000258153" 101873316 101873623
"28341" "ENSG00000258162" 81378042 81472954
"28342" "ENSG00000258167" 40395853 40443847
"28343" "ENSG00000258168" 70468080 70543040
"28344" "ENSG00000258172" 94272150 94277195
"28345" "ENSG00000258177" 96222797 96223973
"28346" "ENSG00000258178" 85958686 85960946
"28347" "ENSG00000258181" 47248124 47257539
"28348" "ENSG00000258183" 90280894 90300340
"28349" "ENSG00000258196" 31553358 31558498
"28350" "ENSG00000258197" 21511447 21512309
"28351" "ENSG00000258199" 56162359 56190284
"28352" "ENSG00000258203" 48005277 48011227
"28353" "ENSG00000258220" 78326680 78359746
"28354" "ENSG00000258223" 142252143 142258058
"28355" "ENSG00000258227" 141927357 141947007
"28356" "ENSG00000258230" 101773114 101773755
"28357" "ENSG00000258232" 49265156 49273306
"28358" "ENSG00000258234" 48231098 48284210
"28359" "ENSG00000258240" 110951683 110957812
"28360" "ENSG00000258245" 75688794 75689096
"28361" "ENSG00000258249" 116599270 116603585
"28362" "ENSG00000258254" 114621761 114622922
"28363" "ENSG00000258256" 85222446 85245717
"28364" "ENSG00000258260" 56267793 56270104
"28365" "ENSG00000258265" 18944199 18945139
"28366" "ENSG00000258274" 93707791 93737823
"28367" "ENSG00000258279" 52164115 52223804
"28368" "ENSG00000258283" 48995150 48996334
"28369" "ENSG00000258284" 49594091 49594258
"28370" "ENSG00000258285" 117099481 117142091
"28371" "ENSG00000258288" 101963901 101964340
"28372" "ENSG00000258289" 64914361 64944591
"28373" "ENSG00000258297" 66666036 66668374
"28374" "ENSG00000258301" 76781733 76786724
"28375" "ENSG00000258302" 89561129 89594878
"28376" "ENSG00000258308" 101954998 101962390
"28377" "ENSG00000258314" 19024090 19055551
"28378" "ENSG00000258315" 7014495 7017525
"28379" "ENSG00000258317" 56120033 56129619
"28380" "ENSG00000258325" 2796877 2812902
"28381" "ENSG00000258331" 43155315 43163110
"28382" "ENSG00000258332" 74039086 74045828
"28383" "ENSG00000258334" 49292631 49324576
"28384" "ENSG00000258342" 35897982 36063743
"28385" "ENSG00000258343" 95795345 95858839
"28386" "ENSG00000258344" 54276631 54345083
"28387" "ENSG00000258345" 56118968 56119939
"28388" "ENSG00000258352" 47135498 47138370
"28389" "ENSG00000258354" 14909887 14911345
"28390" "ENSG00000258359" 111669852 111670362
"28391" "ENSG00000258365" 94277758 94282844
"28392" "ENSG00000258366" 63657810 63696253
"28393" "ENSG00000258368" 37575587 37576384
"28394" "ENSG00000258376" 73242651 73245979
"28395" "ENSG00000258377" 49620815 49623480
"28396" "ENSG00000258378" 58398557 58427125
"28397" "ENSG00000258380" 89399995 89409469
"28398" "ENSG00000258384" 90952239 90955225
"28399" "ENSG00000258388" 32153845 32171978
"28400" "ENSG00000258390" 95573562 95581956
"28401" "ENSG00000258399" 100836269 100947194
"28402" "ENSG00000258400" 49707667 49708792
"28403" "ENSG00000258405" 52453576 52512154
"28404" "ENSG00000258407" 88010787 88015611
"28405" "ENSG00000258410" 20128745 20147953
"28406" "ENSG00000258413" 55262767 55272075
"28407" "ENSG00000258414" 37564047 37579125
"28408" "ENSG00000258416" 79893080 79974169
"28409" "ENSG00000258418" 40386252 40386794
"28410" "ENSG00000258422" 70187123 70230187
"28411" "ENSG00000258424" 90402523 90405235
"28412" "ENSG00000258425" 74552181 74560048
"28413" "ENSG00000258426" 83018201 83039602
"28414" "ENSG00000258427" 60397757 60398281
"28415" "ENSG00000258428" 56633244 56648658
"28416" "ENSG00000258429" 69328621 69330595
"28417" "ENSG00000258430" 104769349 104770271
"28418" "ENSG00000258433" 95034384 95035737
"28419" "ENSG00000258435" 121391962 121399859
"28420" "ENSG00000258438" 19733355 19734302
"28421" "ENSG00000258441" 21200079 21206900
"28422" "ENSG00000258443" 73517233 73520648
"28423" "ENSG00000258444" 23415339 23415686
"28424" "ENSG00000258449" 25096868 25100980
"28425" "ENSG00000258450" 49629291 49629890
"28426" "ENSG00000258451" 20693480 20707120
"28427" "ENSG00000258454" 76235817 76263474
"28428" "ENSG00000258457" 22982698 22999078
"28429" "ENSG00000258458" 22702611 22766562
"28430" "ENSG00000258459" 20305730 20306811
"28431" "ENSG00000258460" 101332516 101334331
"28432" "ENSG00000258461" 42348103 42412317
"28433" "ENSG00000258464" 23729038 23729741
"28434" "ENSG00000258465" 160217464 160285130
"28435" "ENSG00000258469" 55298644 55299231
"28436" "ENSG00000258471" 20995837 20999163
"28437" "ENSG00000258472" 28455752 28614197
"28438" "ENSG00000258473" 77048172 77086446
"28439" "ENSG00000258474" 31944853 31950382
"28440" "ENSG00000258476" 93863109 93878356
"28441" "ENSG00000258477" 68421698 68422196
"28442" "ENSG00000258479" 51333393 51365557
"28443" "ENSG00000258483" 98003081 98021777
"28444" "ENSG00000258484" 68818221 68946811
"28445" "ENSG00000258487" 44444747 44480618
"28446" "ENSG00000258488" 20516252 20520627
"28447" "ENSG00000258489" 95463592 95493770
"28448" "ENSG00000258497" 101257332 101278318
"28449" "ENSG00000258498" 101552221 101560431
"28450" "ENSG00000258499" 92905697 92907482
"28451" "ENSG00000258502" 66111581 66125847
"28452" "ENSG00000258512" 101730437 101732522
"28453" "ENSG00000258515" 20451305 20451918
"28454" "ENSG00000258516" 95855548 95866464
"28455" "ENSG00000258517" 71212633 71218216
"28456" "ENSG00000258520" 69239166 69260567
"28457" "ENSG00000258521" 100339832 100340554
"28458" "ENSG00000258524" 73571159 73571667
"28459" "ENSG00000258525" 30876179 30889808
"28460" "ENSG00000258526" 39474840 39513780
"28461" "ENSG00000258527" 92795647 92796439
"28462" "ENSG00000258532" 83906872 83915050
"28463" "ENSG00000258534" 103854366 103880111
"28464" "ENSG00000258535" 51765276 51825422
"28465" "ENSG00000258537" 51454512 51599952
"28466" "ENSG00000258538" 88175391 88180198
"28467" "ENSG00000258545" 120036236 120146854
"28468" "ENSG00000258546" 25092715 25093900
"28469" "ENSG00000258548" 27612588 27639636
"28470" "ENSG00000258550" 51763056 51764076
"28471" "ENSG00000258552" 77173075 77173652
"28472" "ENSG00000258553" 59969116 60091783
"28473" "ENSG00000258554" 55966838 55967474
"28474" "ENSG00000258555" 24270898 24442356
"28475" "ENSG00000258556" 60323236 60323907
"28476" "ENSG00000258558" 30734926 30822702
"28477" "ENSG00000258559" 74289127 74294425
"28478" "ENSG00000258561" 66212810 66509394
"28479" "ENSG00000258564" 19796345 19797260
